"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"25","Leukocyte transendothelial migration","58/112",6.0909833649721e-06,7.3335439714264e-05,0,0,2.3502903352214,28.2239339392812,"ITGB1;ITGAM;NCF2;NCF4;ITGB2;PIK3CD;PIK3CB;ACTB;ACTG1;ICAM1;CDH5;RAC1;VAV3;ITGA4;ACTN1;MMP2;CYBB;CYBA;ACTN4;MMP9;RHOA;VAV1;CLDN11;CLDN5;PIK3CA;PECAM1;CLDN18;MYL9;VCL;RAPGEF3;ROCK1;ROCK2;PXN;GNAI3;PIK3R3;THY1;MYL12A;GNAI1;MYL12B;GNAI2;RAP1B;CDC42;RAP1A;CTNNA1;PLCG1;CD99;JAM2;JAM3;VASP;VCAM1;MSN;PTPN11;PTK2;MAPK12;MAPK11;CXCL12;CTNNB1;ESAM"
"26","Human T-cell leukemia virus 1 infection","100/219",6.99319369863934e-06,8.09596655111708e-05,0,0,1.84247359369829,21.8712176827643,"RB1;SPI1;CRTC3;ETS1;ICAM1;CDC20;CCND3;ZFP36;CCND2;KAT5;CREB3L1;MYC;CREB3L2;AKT3;CDC27;EP300;HLA-DOA;B2M;MSX2;IL1R1;HLA-B;HLA-C;HLA-A;HLA-F;HLA-G;HLA-E;CCNE1;VDAC2;TLN2;TLN1;ANAPC1;PIK3R3;CCNB2;HLA-DQA1;STAT5A;SMAD2;STAT5B;EGR1;EGR2;HLA-DRB5;JUN;TGFB2;TGFB1;TGFB3;NFATC3;NFATC2;NFATC1;NFKB1;NFATC4;FOSL1;IL6;CDK4;HLA-DRA;HLA-DRB1;NRP1;CD40;ITGB2;SLC2A1;PIK3CD;PIK3CB;IKBKB;PPP3CA;PPP3CB;PPP3CC;TSPO;JAK3;HLA-DPA1;JAK1;IL15;FOS;TGFBR1;TGFBR2;CREB1;PIK3CA;HLA-DQB1;CREB5;SLC25A6;SRF;ADCY4;ADCY3;ADCY2;ADCY7;ADCY6;ADCY5;RELB;HLA-DMA;HLA-DMB;E2F1;E2F3;MSX1;MAPK3;MAP3K3;CDKN2B;CDKN2C;MAP3K1;CDKN2A;MAPK10;IL2RA;HLA-DPB1;MAD2L1"
"27","Relaxin signaling pathway","65/130",7.98944486156797e-06,8.90675149382207e-05,0,0,2.18889423848499,25.6919037693065,"PIK3CD;ARRB1;PIK3CB;EDNRB;CREB3L1;CREB3L2;AKT3;EDN1;MMP2;FOS;MMP9;TGFBR1;TGFBR2;ACTA2;PLCB3;CREB1;PLCB4;COL4A2;PIK3CA;COL4A1;COL4A6;COL4A5;SOS1;PLCB1;SOS2;CREB5;SHC4;SHC3;SHC1;SRC;ADCY4;GNAI3;PIK3R3;ADCY3;ADCY2;ADCY7;ADCY6;GNAI1;ADCY5;GNAI2;GNA15;GNG2;GNG4;MAPK3;SMAD2;JUN;TGFB1;NOS2;NOS3;VEGFB;VEGFC;VEGFD;GNG12;GNG11;NFKB1;MAPK12;COL1A1;MAPK10;MAPK11;COL3A1;COL1A2;GNB1;GNAS;GNB4;GNB3"
"28","Calcium signaling pathway","87/188",1.4275560799228e-05,0.000146408029180547,0,0,1.88716953512069,21.0550778808755,"RYR1;RYR2;ATP2A3;ADRA1D;HTR4;SLC8A1;RYR3;MYLK;MYLK4;PPP3CA;CYSLTR1;EDNRA;PPP3CB;HTR7;EDNRB;PPP3CC;BDKRB2;PLCE1;BDKRB1;PDGFRB;PDGFRA;LHCGR;SPHK1;F2R;TNNC2;TACR2;PHKA1;AVPR1A;TACR1;ITPKB;PLCB3;PLCB4;ADRB3;ADORA2B;ORAI2;VDAC2;PLCB1;SLC25A6;PTGFR;CAMK2D;PDE1C;PDE1B;CHRNA7;PDE1A;PTGER3;PTAFR;CACNA1B;ITPR1;ADCY4;CACNA1A;ADCY3;ITPR3;ADRB1;ADCY2;CACNA1C;ADRB2;CACNA1F;ADCY7;CACNA1G;GRIN2A;HRH1;GNA15;PLN;PHKG1;HRH2;ERBB4;GNA11;CACNA1S;PLCG1;CAMK2G;NOS2;NOS3;ATP2B4;GRIN2C;GRIN2D;SLC8A3;P2RX6;GNAL;GNAQ;P2RX1;GNAS;CALM1;PLCD3;CALM2;PLCD4;MCU;PLCD1"
"29","Cholinergic synapse","57/112",1.44014282558605e-05,0.000146408029180547,0,0,2.26724271080738,25.2756370351588,"CHRM4;PIK3CD;PIK3CB;PIK3CG;CREB3L1;CREB3L2;AKT3;JAK2;FOS;SLC5A7;PLCB3;CREB1;PLCB4;PIK3CA;KCNQ1;KCNQ3;KCNQ4;PLCB1;CREB5;CHRNA3;CAMK2D;CHRNA7;CACNA1B;ITPR1;ADCY4;GNAI3;CACNA1A;PIK3R3;ADCY3;ITPR3;ADCY2;CACNA1C;CACNA1F;ADCY7;PIK3R6;ADCY6;GNAI1;PIK3R5;ADCY5;GNAI2;GNG2;GNG4;GNA11;FYN;CACNA1S;CAMK2G;KCNJ2;MAPK3;KCNJ6;KCNJ12;GNG12;GNG11;GNAQ;GNB1;GNB4;BCL2;GNB3"
"30","Apelin signaling pathway","67/137",1.49776334996324e-05,0.000146408029180547,0,0,2.09498887691214,23.2731320676295,"RYR1;RYR2;PLAT;SLC8A1;RYR3;PIK3CG;MYLK;MYLK4;LIPE;AKT3;CCN2;MEF2A;GABARAPL2;MEF2C;PRKCE;SPHK1;RPS6;TGFBR1;ACTA2;PLCB3;MRAS;PLCB4;APLNR;PIK3C3;PLIN1;PLCB1;HDAC4;NOTCH3;BECN1;HDAC5;PRKAA2;ITPR1;ADCY4;GNAI3;ADCY3;ITPR3;ADCY2;ADCY7;PIK3R6;ADCY6;GNAI1;SLC9A1;PIK3R5;ADCY5;GNAI2;GNA13;GNG2;RRAS;GNG4;MEF2D;MAPK3;SMAD2;EGR1;JAG1;NOS2;NOS3;GNG12;GNG11;KLF2;APLN;SLC8A3;GNAQ;GNB1;GNB4;GNB3;CALM1;CALM2"
"31","Osteoclast differentiation","63/127",1.50785677893587e-05,0.000146408029180547,0,0,2.15415931333226,23.9159854531986,"SPI1;CSF1;NCF2;ITGB3;NCF4;FHL2;PIK3CD;TREM2;PIK3CB;IKBKB;PPP3CA;PPP3CB;PPP3CC;CTSK;AKT3;RAC1;JUNB;JAK1;SYK;IL1R1;IFNGR1;IFNGR2;MITF;CYBA;GAB2;FOS;TGFBR1;OSCAR;TGFBR2;TYROBP;CREB1;PIK3CA;BTK;LCP2;PPARG;LILRA6;CSF1R;PIK3R3;TNFRSF11A;LILRA2;RELB;SOCS3;FYN;FCGR1A;MAPK3;TGFB2;JUN;TGFB1;STAT1;NFATC2;NFATC1;LILRB2;LILRB4;NFKB1;MAPK12;LILRB5;FOSL2;FOSL1;MAPK10;MAPK11;FCGR2A;FOSB;FCGR2B"
"32","MAPK signaling pathway","127/295",1.69589697278092e-05,0.000154992404056113,0,0,1.6587082879837,18.2204356165487,"PPP5D1;CSF1;FGF1;FGF2;IGF1R;FGF7;RPS6KA5;FGF8;FGF9;MYC;RPS6KA2;AKT3;STMN1;KDR;MAP3K8;MAP3K6;PDGFRB;PDGFRA;MEF2C;IL1R1;CACNA2D1;CACNA2D3;CACNA2D2;FLT3LG;CACNA2D4;PGF;CDC25B;CACNB1;CACNB3;CACNB4;CSF1R;PDGFB;CACNA1B;PDGFA;CACNA1A;CACNA1C;EFNA5;RASGRP2;CACNA1F;RASGRP4;CACNA1G;RASGRP3;RAP1B;RAP1A;RRAS;PDGFD;MAP3K20;CACNA1S;JUN;TGFB2;TGFB1;TGFB3;BDNF;NFATC3;NFATC1;HSPA2;GNG12;NFKB1;FGF16;NR4A1;FGF18;NF1;FGFR1;FGF10;MAP3K12;PTPRR;FLT1;FLT3;RASGRF2;FLT4;RASGRF1;ARRB1;AREG;IKBKB;PPP3CA;PPP3CB;PPP3CC;MECOM;RAC1;DUSP4;DUSP5;MAP4K2;PLA2G4C;PLA2G4A;FOS;DUSP8;TGFBR1;DUSP7;TGFBR2;MRAS;RASA1;KIT;RASA2;MAPT;SOS1;SOS2;SRF;RELB;CDC42;CACNG8;MAPK7;ERBB4;GNA12;FLNA;FLNB;FLNC;MAP4K3;MAP4K4;MAPK3;MAP3K3;ANGPT4;NTRK2;MAP3K1;ANGPT2;ANGPT1;VEGFB;VEGFC;VEGFD;MAPK12;MAPK10;MAPK11;KITLG;TAOK3;TAOK1;TAOK2;TEK;PTPN5"
"33","Adrenergic signaling in cardiomyocytes","70/145",1.69925227038264e-05,0.000154992404056113,0,0,2.04310954063604,22.4389350567683,"RYR2;ADRA1D;SLC8A1;PIK3CG;PPP1CC;RPS6KA5;CREB3L1;CREB3L2;AKT3;SCN5A;SCN1B;TPM4;TPM3;TPM2;CACNA2D1;TPM1;CACNA2D3;CACNA2D2;PPP2R5A;ATP1B3;CACNA2D4;ATP1B2;CACNB1;CACNB3;PLCB3;CACNB4;CREB1;PLCB4;KCNQ1;PLCB1;SCN4B;RAPGEF3;CREB5;CAMK2D;ATP1A4;ADCY4;GNAI3;ADCY3;ADRB1;ATP1A2;ADCY2;CACNA1C;ADRB2;CACNA1F;ADCY7;PIK3R6;ADCY6;GNAI1;SLC9A1;PIK3R5;ADCY5;GNAI2;CACNG8;PLN;PPP2R3C;CACNA1S;CAMK2G;MAPK3;ATP2B4;PPP2R3A;MAPK12;MAPK11;ACTC1;PPP2R2C;PPP2R2B;GNAQ;GNAS;BCL2;CALM1;CALM2"
"34","Salmonella infection","46/86",1.83856379345332e-05,0.000162766971126308,0,0,2.514176,27.4144261269311,"DYNC1I2;ROCK1;ROCK2;PKN3;ARPC1B;KLC1;ACTB;ACTG1;PYCARD;CDC42;KLC2;CASP1;FLNA;FLNB;RAC1;FLNC;WASF2;MYH10;DYNC1I1;MAPK3;DYNC2H1;DYNC1H1;JUN;NOS2;IFNGR1;IFNGR2;RHOG;IL18;FOS;ARPC5;MAPK12;NFKB1;MAPK10;TJP1;DYNC1LI1;MAPK11;DYNC1LI2;IL6;ARPC2;MYH9;PFN4;PLEKHM2;PKN1;TLR5;RAB7B;TLR4"
"35","Cushing syndrome","73/155",3.2731790863814e-05,0.000281493401428801,0,0,1.9487228730555,20.1247802225132,"RB1;WNT2B;CDKN1B;FZD10;AHR;CREB3L1;CREB3L2;PDE8B;AXIN2;WNT9A;MRAP;PLCB3;CREB1;PLCB4;CCNE1;PLCB1;CREB5;CAMK2D;KMT2A;LEF1;ITPR1;ADCY4;GNAI3;ADCY3;KCNA4;ITPR3;ADCY2;CACNA1C;CACNA1F;ADCY7;ADCY6;GNAI1;CACNA1G;CRHR2;ADCY5;GNAI2;RAP1B;WNT6;RAP1A;RASD1;WNT11;GNA11;DVL2;E2F1;DVL3;E2F3;CACNA1S;WNT2;CAMK2G;MAPK3;FZD1;WNT10B;FZD3;TCF7L1;CDKN2B;FZD2;CDKN2C;FZD4;CDKN2A;FZD7;FZD6;FZD9;PBX1;NR4A1;NCEH1;APC;SP1;CDK4;GNAQ;GNAS;CTNNB1;KCNK2;KCNK3"
"36","Bacterial invasion of epithelial cells","39/74",0.000118747704064456,0.000940869434642082,0,0,2.4342610561885,22.0020915587404,"ITGB1;SHC4;SHC3;SHC1;SRC;ARPC1B;PXN;ILK;PIK3CD;PIK3R3;PIK3CB;CBL;ACTB;ACTG1;CDC42;CLTCL1;CTNNA1;RAC1;WASF2;CAV3;CAV2;CAV1;GAB1;RHOG;ARPC5;RHOA;DNM1;PTK2;DNM3;ARHGAP10;PIK3CA;CTTN;ARPC2;ELMO2;HCLS1;CTNNB1;ITGA5;DOCK1;VCL"
"37","Leishmaniasis","39/74",0.000118747704064456,0.000940869434642082,0,0,2.4342610561885,22.0020915587404,"ITGB1;ITGAM;NCF2;ITGB2;NCF4;HLA-DMA;HLA-DMB;IL12A;HLA-DOA;JAK2;FCGR1A;HLA-DQA1;HLA-DPA1;JAK1;MAPK3;TGFB2;JUN;HLA-DRB5;CR1;TGFB1;ITGA4;NOS2;IFNGR1;TGFB3;STAT1;IFNGR2;CYBB;CYBA;FOS;MAPK12;NFKB1;MAPK11;FCGR2A;HLA-DPB1;HLA-DRA;TLR4;HLA-DRB1;TLR2;HLA-DQB1"
"38","Breast cancer","68/147",0.000118780858858469,0.000940869434642082,0,0,1.88308415241905,17.0197482151022,"RB1;WNT2B;FLT4;PIK3CD;FZD10;PIK3CB;FGF1;BRCA2;FGF2;IGF1R;FGF7;FGF8;FGF9;HEY1;MYC;AKT3;POLK;NCOA1;NCOA3;AXIN2;WNT9A;FOS;PIK3CA;KIT;PGR;SOS1;SOS2;NOTCH2;SHC4;NOTCH3;NOTCH1;SHC3;SHC1;NOTCH4;LEF1;PIK3R3;DLL1;DLL4;WNT6;WNT11;DVL2;E2F1;DVL3;E2F3;WNT2;MAPK3;FZD1;JAG2;WNT10B;FZD3;JUN;TCF7L1;FZD2;JAG1;FZD4;FZD7;FZD6;FZD9;ESR2;FGF16;HEYL;APC;SP1;CDK4;FGF18;CTNNB1;FGFR1;FGF10"
"39","Gap junction","44/88",0.000220391186730744,0.00170096787707574,0,0,2.18490083173385,18.3970976276134,"GUCY1B1;SRC;ADCY4;ITPR1;PDGFB;GNAI3;LPAR1;ADCY3;PDGFA;ITPR3;ADRB1;ADCY2;ADCY7;ADCY6;GNAI1;ADCY5;GNAI2;TUBA1C;TUBB6;GJA1;TUBA1B;TUBA1A;MAPK7;TUBB3;GNA11;PDGFD;PRKG2;DRD2;PRKG1;MAPK3;PDGFRB;PDGFRA;GUCY1A2;GUCY1A1;TUBB;TJP1;PLCB3;PLCB4;GNAQ;CDK1;GNAS;SOS1;PLCB1;SOS2"
"40","Parathyroid hormone synthesis, secretion and action","51/106",0.000248642590932247,0.00185851065216424,0,0,2.02663658199287,16.8200582951526,"ARRB1;AKAP13;CREB3L1;CREB3L2;PDE4B;PDE4A;MEF2A;MEF2C;PDE4D;PDE4C;FOS;RUNX2;RHOA;MMP14;PLCB3;CREB1;PLCB4;MMP16;MMP17;PLCB1;CREB5;HBEGF;ITPR1;ADCY4;GNAI3;ADCY3;ITPR3;ADCY2;GATA3;ADCY7;ADCY6;PTHLH;GNAI1;PLD2;ADCY5;GNAI2;GNA13;GNA11;GNA12;RXRG;MEF2D;MAPK3;EGR1;KL;VDR;NR4A2;SP1;GNAQ;GNAS;BCL2;FGFR1"
"41","Amoebiasis","47/96",0.000257693705542331,0.00185851065216424,0,0,2.09595984337086,17.320464819509,"ITGAM;RAB5C;LAMA2;LAMA4;ITGB2;LAMA3;PIK3CD;PIK3R3;LAMC2;PIK3CB;LAMC1;GNA15;GNA11;CTSG;IL12A;SERPINB1;TGFB2;TGFB1;NOS2;IL1R1;TGFB3;LAMB2;ACTN1;LAMB1;ACTN4;NFKB1;PTK2;SERPINB6;COL1A1;PLCB3;COL3A1;IL6;PLCB4;COL1A2;GNAL;PIK3CA;COL4A2;COL4A1;GNAQ;COL4A6;GNAS;COL4A5;RAB7B;PLCB1;TLR4;VCL;TLR2"
"42","Fc gamma R-mediated phagocytosis","45/91",0.000259327067743847,0.00185851065216424,0,0,2.13743192393565,17.6496741499736,"ARPC1B;ASAP3;PIK3CD;PIK3R3;ASAP1;PIK3CB;ASAP2;PLD2;CDC42;SCIN;INPP5D;AKT3;CFL1;PIP5K1B;RAC1;PLCG1;PIP5K1C;FCGR1A;WASF2;WASF3;MAPK3;VAV3;VASP;GSN;SYK;MYO10;SPHK1;PRKCE;LIMK2;PRKCD;LIMK1;PLA2G4A;GAB2;ARPC5;VAV1;HCK;MARCKS;FCGR2A;PIK3CA;ARPC2;AMPH;DOCK2;FCGR2B;PLPP2;PLPP1"
"43","Glutamatergic synapse","54/114",0.000273711020117629,0.0019159771408234,0,0,1.96725408522909,16.1382462874006,"GRIK5;GRIK3;GRIK2;GLS;GRM3;PPP3CA;GRM2;PPP3CB;PPP3CC;GRM7;HOMER3;DLGAP1;SLC38A1;TRPC1;PLA2G4C;PLA2G4A;PLCB3;PLCB4;PLCB1;SHANK3;GRIA1;GRIA2;ITPR1;ADCY4;GNAI3;SLC1A3;CACNA1A;ADCY3;ITPR3;ADCY2;CACNA1C;SLC1A7;ADCY7;ADCY6;GNAI1;PLD2;ADCY5;GNAI2;GRIN2A;GRK3;GNG2;GNG4;SLC17A7;GRIA4;MAPK3;GRIN2C;GNG12;GNG11;GRIN2D;GNAQ;GNB1;GNAS;GNB4;GNB3"
"44","C-type lectin receptor signaling pathway","50/104",0.000291081202638562,0.00199126004532289,0,0,2.02351727327712,16.4752920477875,"PIK3CD;CBLB;PIK3CB;LSP1;PYCARD;IKBKB;PPP3CA;PPP3CB;PPP3CC;AKT3;CASP1;IL12A;IKBKE;FCER1G;KSR1;SYK;PRKCD;RHOA;MRAS;PIK3CA;SRC;ITPR1;PIK3R3;ITPR3;BCL10;RELB;RRAS;CLEC7A;NLRP3;MAPK3;PLK3;EGR2;JUN;EGR3;CCL22;STAT1;NFATC3;NFATC2;NFATC1;PTPN11;NFKB1;MAPK12;NFATC4;MAPK10;MAPK11;IL6;CD209;CALM1;IL17D;CALM2"
"45","Regulation of lipolysis in adipocytes","30/55",0.000323402843380201,0.0021632056857209,0,0,2.6196616661347,21.0532039070884,"NPR1;PTGER3;ADCY4;GNAI3;PIK3CD;PIK3R3;ADCY3;ADRB1;ADCY2;PIK3CB;ADRB2;ADCY7;ADCY6;GNAI1;ADCY5;GNAI2;PTGS1;LIPE;AKT3;ADORA1;PRKG2;PRKG1;NPY1R;FABP4;PIK3CA;ADRB3;GNAS;PLIN1;MGLL;PNPLA2"
"46","Th1 and Th2 cell differentiation","45/92",0.000354160786565346,0.00231744340774281,0,0,2.09180148197565,16.620951599206,"NOTCH2;NOTCH3;NOTCH1;MAML2;GATA3;RBPJ;DLL1;IKBKB;DLL4;PPP3CA;PPP3CB;HLA-DMA;PPP3CC;HLA-DMB;IL12A;PLCG1;HLA-DOA;JAK2;JAK3;HLA-DQA1;HLA-DPA1;JAK1;MAPK3;JAG2;STAT5A;STAT5B;JUN;HLA-DRB5;JAG1;IFNGR1;STAT1;IFNGR2;NFATC3;NFATC2;NFATC1;FOS;MAPK12;NFKB1;MAPK10;MAPK11;IL2RA;HLA-DPB1;HLA-DRA;HLA-DRB1;HLA-DQB1"
"47","Human papillomavirus infection","133/330",0.000395117497410317,0.00253043333447884,0,0,1.47962665687075,11.5948388767526,"RB1;MAML2;ITGA2B;TNC;FZD10;RBPJ;COMP;CCND3;CCND2;TNN;CREB3L1;CREB3L2;AKT3;EP300;ATP6V1E1;HES7;PDGFRB;PRKCI;HLA-B;HLA-C;HLA-A;HLA-F;HLA-G;HLA-E;COL4A2;COL4A1;CCNE1;MFNG;COL4A6;COL4A5;LLGL1;NOTCH2;NOTCH3;NOTCH1;NOTCH4;PXN;PIK3R3;PSEN1;FOXO1;WNT6;ATP6V0A2;DVL2;ATP6V1H;DVL3;WNT2;ATP6V1F;FZD1;WNT10B;FZD3;FZD2;JAG1;FZD4;FZD7;FZD6;FZD9;EIF2AK2;PTK2;NFKB1;COL1A1;COL1A2;DLG3;CDK4;ITGA11;GNAS;COL9A2;ITGB1;CDKN1B;WNT2B;ITGB5;ITGB4;ITGB3;PIK3CD;LAMC2;PIK3CB;LAMC1;LFNG;IKBKB;HEY1;ITGB8;ITGAV;IKBKE;JAK1;ITGA4;VWF;ITGA3;ITGA2;ITGA1;PPP2R5A;WNT9A;AXIN2;CREB1;RBL1;PKM;PIK3CA;COL6A2;COL6A1;ITGA8;COL6A3;ITGA7;ITGA6;ITGA5;SOS1;SOS2;ATP6V1B1;CREB5;ITGA9;PTGER4;HDAC2;TNXB;LAMA2;LAMA4;LAMA3;THBS2;THBS1;THBS4;CDC42;WNT11;PPP2R3C;E2F1;HES4;MAPK3;TCF7L1;STAT1;LAMB2;MX1;LAMB1;PPP2R3A;HEYL;APC;PPP2R2C;PPP2R2B;PSMC1;CTNNB1"
"48","Fluid shear stress and atherosclerosis","63/139",0.000414014689490665,0.00255113055211969,0,0,1.81243297558834,14.1181444050516,"BMPR2;NCF2;ITGB3;ITGA2B;PIK3CD;PLAT;PIK3CB;ACTB;ACTG1;ICAM1;IKBKB;CDH5;THBD;AKT3;SUMO2;KDR;ITGAV;RAC1;ACVR1;MEF2A;MEF2C;EDN1;IL1R1;MMP2;CYBA;FOS;MMP9;RHOA;PIK3CA;PECAM1;ARHGEF2;PRKAA2;SRC;MGST3;GSTP1;PDGFB;PDGFA;PIK3R3;MAPK7;CCL2;GSTM3;NQO1;JUN;VCAM1;CAV3;CAV2;NOS3;CAV1;NFKB1;PTK2;MAPK12;ACVR2A;KLF2;BMP4;MAPK10;MAPK11;BCL2;CTNNB1;CALM1;BMPR1B;CALM2;GSTM5;BMPR1A"
"49","TGF-beta signaling pathway","44/90",0.00041530032243809,0.00255113055211969,0,0,2.08959915435756,16.2706818505889,"BMPR2;ROCK1;ZFYVE9;THBS1;LTBP1;ACVR1C;MYC;EP300;NEO1;LEFTY2;SKP1;MAPK3;ACVR1;SMAD2;SMAD1;TGFB2;CDKN2B;TGFB1;SMURF2;TGFB3;SMURF1;NOG;SMAD9;INHBB;GDF6;BMP7;GDF5;RHOA;TGFBR1;DCN;ACVR2A;BMP6;RGMA;TGFBR2;BMP4;BMP2;RBL1;SP1;ID4;ID3;BMPR1B;FMOD;NODAL;BMPR1A"
"50","Thyroid hormone signaling pathway","54/116",0.000468604104391672,0.00282099670843787,0,0,1.90351520914513,14.5918760413667,"THRA;ITGB3;SLC2A1;PIK3CD;PIK3CB;ACTB;ACTG1;MED12;SIN3A;MYC;AKT3;PLCE1;EP300;ITGAV;NCOA1;NCOA3;DIO2;DIO3;ATP1B3;ATP1B2;MED27;SLCO1C1;PLCB3;PLCB4;PIK3CA;TBC1D4;PLCB1;PFKFB2;NOTCH2;NOTCH3;HDAC2;NOTCH1;SRC;NOTCH4;ATP1A4;PIK3R3;ATP1A2;HIF1A;FOXO1;MED12L;SLC9A1;PLN;PLCG1;RXRG;MAPK3;STAT1;MED13L;BMP4;RCAN2;CTNNB1;PLCD3;PLCD4;PLCD1;PFKP"
"51","Type I diabetes mellitus","24/43",0.000809746762942986,0.00477182824290553,0,0,2.75610902255639,19.6201585857437,"CD86;HLA-DRB5;PTPRN2;GAD1;ICA1;HLA-B;GAD2;HLA-C;HLA-A;HLA-F;HLA-G;HLA-E;HLA-DMA;HLA-DMB;CD28;HLA-DPB1;CPE;HLA-DRA;IL12A;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1"
"52","Toxoplasmosis","52/113",0.000824368998774378,0.00477182824290553,0,0,1.86260383738881,13.2261492734012,"ITGB1;CD40;CIITA;LAMC2;LAMC1;PIK3CG;IKBKB;AKT3;IL12A;HLA-DOA;JAK2;HLA-DPA1;JAK1;IFNGR1;IFNGR2;ITGA6;BIRC7;TLR4;TLR2;HLA-DQB1;LAMA2;LAMA4;LAMA3;GNAI3;LY96;PIK3R6;GNAI1;PIK3R5;GNAI2;HLA-DMA;HLA-DMB;ALOX5;HLA-DQA1;MAPK3;TGFB2;HLA-DRB5;TGFB1;NOS2;TGFB3;LAMB2;STAT1;IL10RA;LAMB1;HSPA2;NFKB1;MAPK12;MAPK10;MAPK11;BCL2;HLA-DPB1;HLA-DRA;HLA-DRB1"
"53","Pathogenic Escherichia coli infection","29/55",0.000847836974940681,0.00481507414070085,0,0,2.43437542192928,17.2179044961624,"ITGB1;ROCK1;ROCK2;ARPC1B;LY96;ACTB;ACTG1;CDC42;TUBA1C;TUBB6;TUBA1B;TUBA1A;YWHAQ;TUBB3;NCK2;ABL1;FYN;NCK1;TUBB;ARPC5;YWHAZ;RHOA;CTTN;ARPC2;HCLS1;CTNNB1;ARHGEF2;TLR5;TLR4"
"54","Vascular smooth muscle contraction","59/132",0.000949227795214523,0.00529106604369577,0,0,1.76636774353669,12.2936752965325,"GUCY1B1;ADM;ADRA1D;ACTG2;MYLK;MYLK4;PPP1CC;EDNRA;PRKG1;GUCY1A2;GUCY1A1;EDN1;PRKCH;PPP1R12A;PRKCE;PRKCD;PLA2G4C;PLA2G4A;AVPR1A;RHOA;ACTA2;MYL6;PLCB3;PLCB4;ADORA2B;PPP1R12B;PLCB1;MYL9;RAMP2;CALCRL;RAMP3;ROCK1;NPR1;ROCK2;ITPR1;ADCY4;ADCY3;ITPR3;ADCY2;CACNA1C;CACNA1F;ADCY7;ADCY6;ADCY5;GNA13;CALD1;KCNMB1;GNA11;GNA12;KCNMB4;MYH11;CACNA1S;MAPK3;PPP1R14A;PLA2G2A;GNAQ;GNAS;CALM1;CALM2"
"55","Melanogenesis","47/101",0.00106719360179352,0.00584045952981547,0,0,1.90119307978165,13.0093373827868,"CAMK2D;WNT2B;LEF1;ADCY4;GNAI3;ADCY3;ADCY2;FZD10;ADCY7;ADCY6;GNAI1;ADCY5;GNAI2;WNT6;EDNRB;WNT11;CREB3L1;CREB3L2;DVL2;EP300;DVL3;WNT2;CAMK2G;MAPK3;FZD1;WNT10B;FZD3;EDN1;TCF7L1;FZD2;FZD4;FZD7;FZD6;FZD9;MITF;WNT9A;PLCB3;KITLG;CREB1;PLCB4;GNAQ;KIT;GNAS;CTNNB1;CALM1;PLCB1;CALM2"
"56","Morphine addiction","43/91",0.00116592737873626,0.00626685966070742,0,0,1.95642091795938,13.2141334381212,"GABRB2;GABRB1;PDE1C;PDE1B;PDE1A;ADCY4;CACNA1B;GNAI3;ADCY3;CACNA1A;ARRB1;ADCY2;ADCY7;ADCY6;GNAI1;ADCY5;GNAI2;GRK3;GNG2;GRK5;GNG4;PDE4B;ADORA1;PDE4A;PDE8B;GABRE;GABRD;GABRA2;KCNJ5;KCNJ6;GABBR1;PDE4D;GABRA4;PDE4C;PDE2A;GNG12;GNG11;GNB1;PDE3A;GNAS;GNB4;GNB3;PDE7B"
"57","Phosphatidylinositol signaling system","46/99",0.00124687551731297,0.00658437773177549,0,0,1.89568603773585,12.6766694823341,"DGKG;CDS1;DGKE;MTMR2;MTMR3;DGKA;MTMR8;ITPR1;PIK3R3;PIK3CD;ITPR3;PIK3CB;PIK3C2A;MTMR6;PIK3C2B;PIP4P2;INPP5A;INPP5F;INPP5D;INPP5J;PIP4K2A;PLCE1;INPP5K;PIP4K2B;PIP5K1B;PLCG1;PIP5K1C;IP6K1;DGKZ;INPP4A;ITPKB;INPP4B;PLCB3;PLCB4;SYNJ1;PIK3CA;PIK3C3;CALM1;PLCB1;PLCD3;CALM2;PLCD4;DGKI;PLCD1;DGKH;CDS2"
"58","Human cytomegalovirus infection","92/225",0.00171193964886671,0.00888437645360139,0,0,1.51313002040886,9.6388322945495,"RB1;ITGB3;CGAS;PIK3CD;PIK3CB;CX3CL1;IKBKB;PPP3CA;AKAP13;PPP3CB;PPP3CC;CREB3L1;MYC;CREB3L2;AKT3;ITGAV;RAC1;B2M;JAK1;PDGFRA;IL1R1;HLA-B;TAP2;HLA-C;TAP1;HLA-A;HLA-F;HLA-G;RHOA;HLA-E;PLCB3;PLCB4;CREB1;PIK3CA;TRAF5;PLCB1;SOS1;SOS2;CREB5;PTGER4;ROCK1;ROCK2;SRC;PTGER2;PTGER3;PXN;ADCY4;GNAI3;ITPR1;PIK3R3;ADCY3;ADCY2;ITPR3;ADCY7;ADCY6;GNAI1;ADCY5;GNAI2;GNA13;GNG2;GNG4;GNA11;GNA12;E2F1;CCL2;E2F3;MAPK3;CCR1;CDKN2A;IL10RA;NFATC3;NFATC2;NFATC1;GNG12;GNG11;PTK2;NFKB1;MAPK12;NFATC4;MAPK11;IL6;CXCL12;SP1;CDK4;GNAQ;GNB1;GNAS;GNB4;CTNNB1;GNB3;CALM1;CALM2"
