"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"173","Pre-NOTCH Processing in the Endoplasmic Reticulum Homo sapiens R-HSA-1912399","5/6",0.00794792052987304,0.0667171157621914,0,0,12.8485984645599,62.1209814407903,"NOTCH2;NOTCH3;NOTCH1;POFUT1;NOTCH4"
"174","CLEC7A/inflammasome pathway Homo sapiens R-HSA-5660668","5/6",0.00794792052987304,0.0667171157621914,0,0,12.8485984645599,62.1209814407903,"PYCARD;CASP8;RELA;NFKB1;MALT1"
"175","Synthesis of Lipoxins (LX) Homo sapiens R-HSA-2142700","5/6",0.00794792052987304,0.0667171157621914,0,0,12.8485984645599,62.1209814407903,"HPGD;ALOX5;ALOX5AP;ALOX12;PTGR1"
"176","TRAF6 Mediated Induction of proinflammatory cytokines Homo sapiens R-HSA-168180","30/72",0.00875867842929669,0.0728558227140795,0,0,1.83849149415864,8.7102399957707,"ATF1;NOD1;NOD2;AGER;RELA;IKBKB;RPS6KA3;MAPK7;PPP2R1B;IRAK1;IRAK2;MAP3K8;IKBKG;DUSP4;MEF2A;MAP2K3;MEF2C;JUN;RIPK2;FOS;MAPK14;NFKB1;NFKB2;NFKBIA;CREB1;TNIP2;TRAF6;MAPKAPK2;SAA1;MYD88"
"177","Activation of the pre-replicative complex Homo sapiens R-HSA-68962","15/30",0.00877840750196874,0.0728558227140795,0,0,2.57181184045788,12.1787127813295,"PRIM2;MCM8;PRIM1;MCM10;POLA1;POLA2;ORC1;POLE2;ORC2;CDK2;MCM3;MCM5;MCM6;POLE;MCM2"
"178","Chondroitin sulfate biosynthesis Homo sapiens R-HSA-2022870","11/20",0.0100292185424775,0.081849566882775,0,0,3.1423890378314,14.4620680946198,"CSGALNACT1;VCAN;CHSY1;CHPF2;CSGALNACT2;BGN;CHST13;CHSY3;CSPG4;DCN;CHST3"
"179","Syndecan interactions Homo sapiens R-HSA-3000170","11/20",0.0100292185424775,0.081849566882775,0,0,3.1423890378314,14.4620680946198,"ITGB1;TGFB1;ITGB5;ITGB4;ITGB3;ACTN1;SDC2;TNC;ITGA6;THBS1;FGF2"
"180","Signaling by Hippo Homo sapiens R-HSA-2028269","11/20",0.0100292185424775,0.081849566882775,0,0,3.1423890378314,14.4620680946198,"YAP1;LATS1;WWTR1;MOB1A;LATS2;DVL2;AMOTL2;AMOTL1;SAV1;STK3;TJP2"
"181","Interleukin-1 signaling Homo sapiens R-HSA-446652","20/44",0.0100918004442992,0.0819052754291469,0,0,2.1437522377372,9.8527539319843,"MAP3K3;IL1RN;IL1R1;RIPK2;IL1R2;PELI2;NOD1;IRAK3;NOD2;IRAK4;NFKB1;IKBKB;IRAK1;IRAK2;TNIP2;TRAF6;MAP3K8;IKBKG;SQSTM1;MYD88"
"182","Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways Homo sapiens R-HSA-168643","21/47",0.0107063659397947,0.0864156679426289,0,0,2.07787342469527,9.42713877974882,"RIPK2;TNFAIP3;NOD1;NOD2;MEFV;MAPK14;PYCARD;IKBKB;PSTPIP1;CASP8;AIM2;IRAK1;IRAK2;TRAF6;CASP4;CASP1;CASP2;NLRP3;TXNIP;IKBKG;BIRC3"
"183","Metabolism of carbohydrates Homo sapiens R-HSA-71387","97/282",0.0109021771144552,0.0869854653193781,0,0,1.35235511423567,6.11101251865857,"NUP107;NUP188;GXYLT1;NDST2;PPP2R1B;NAGLU;GYG2;XYLB;NUP214;CSGALNACT1;G6PD;OMD;CSGALNACT2;PGD;PHKA2;HSPG2;CHIT1;SLC5A9;NUP98;PFKFB1;NUP205;SLC26A2;SDC2;SLC35D2;SLC5A3;GNS;SLC5A4;NUP160;NUP85;TPR;CHST13;CHST14;PCK1;ST3GAL1;PCK2;GCKR;NUP155;NUP153;DERA;EXT1;EXT2;OGN;CSPG4;MAN2B1;HPSE;GALK1;SLC25A1;B4GALT1;ADPGK;GBE1;HEXB;HEXA;STAB2;SLC2A3;PYGL;SLC2A4;HK2;SGSH;GYS2;HK3;HYAL1;HYAL2;DSE;PGM2;MAN2C1;PGLS;SLC37A4;GUSB;MANBA;CHPF2;GAA;BGN;DCN;VCAN;B3GNT3;NUP54;FBP1;CD44;CHST3;IDUA;PRELP;PAPSS2;CHSY1;GPC3;HAS2;NUP43;CHSY3;GPC4;GPC6;LUM;GLYCTK;LYVE1;HS3ST2;RPIA;GLB1;FMOD;NUP37"
"184","TCR signaling Homo sapiens R-HSA-202403","45/118",0.0109125033754902,0.0869854653193781,0,0,1.58748672875924,7.17202064456033,"ITK;PTEN;WAS;CD3G;BCL10;CD3E;CD3D;RELA;MALT1;IKBKB;PSMD5;GRAP2;INPP5D;TRBC1;PLCG1;IKBKG;PAK2;HLA-DQA1;HLA-DPA1;NCK1;VASP;HLA-DRB5;RIPK2;TRAT1;NFKB1;PSMB8;PSMB9;NFKBIA;ENAH;ZAP70;CD4;PTPRC;PIK3CA;LCK;TRAF6;PSMC1;PSME1;HLA-DPB1;PSME2;HLA-DRA;LCP2;HLA-DRB1;LAT;HLA-DQB2;HLA-DQB1"
"185","Signaling by TGF-beta Receptor Complex Homo sapiens R-HSA-170834","30/73",0.0109546025078863,0.0869854653193781,0,0,1.79561075706516,8.10537903995997,"PPP1R15A;CCNK;USP15;CCNT2;CCNT1;HDAC1;SERPINE1;FURIN;F11R;MYC;E2F4;JUNB;TGIF1;SMAD2;WWTR1;SMAD4;CDKN2B;TGIF2;TGFB1;SMURF2;SMURF1;RHOA;TGFBR1;TGFBR2;SMAD7;NCOR2;SKI;RBL1;SNW1;SP1"
"186","Dissolution of Fibrin Clot Homo sapiens R-HSA-75205","8/13",0.0118489136270612,0.0930805033056307,0,0,4.11261164701679,18.2415674809765,"SERPINB2;ANXA2;PLAU;SERPINE1;SERPINF2;PLAUR;SERPINB8;S100A10"
"187","NF-kB is activated and signals survival Homo sapiens R-HSA-209560","8/13",0.0118489136270612,0.0930805033056307,0,0,4.11261164701679,18.2415674809765,"IKBKB;NFKBIA;NGFR;IRAK1;TRAF6;SQSTM1;RELA;NFKB1"
"188","NOD1/2 Signaling Pathway Homo sapiens R-HSA-168638","15/31",0.0126665073549322,0.0989739324701884,0,0,2.41090592022894,10.5327512832881,"RIPK2;TNFAIP3;NOD1;NOD2;MAPK14;IKBKB;CASP8;IRAK1;IRAK2;TRAF6;CASP4;CASP1;CASP2;IKBKG;BIRC3"
"189","Glucose transport Homo sapiens R-HSA-70153","19/42",0.0127353241668767,0.09898513863038,0,0,2.12487840561552,9.27164283467448,"NUP214;NUP205;GCKR;NUP107;NUP188;NUP155;SLC2A3;NUP153;SLC2A4;NUP160;HK2;HK3;NUP85;TPR;NUP43;NUP54;NUP98;SLC37A4;NUP37"
"190","Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha) Homo sapiens R-HSA-400206","44/116",0.0130157118414939,0.100632003658708,0,0,1.57359463022893,6.83191537510519,"YAP1;CHD9;ABCB4;FHL2;RORA;MED16;MED15;CYP7A1;HELZ2;MED12;GLIPR1;MED14;MED13;RXRA;MED30;SIN3B;SIN3A;TGS1;EP300;CD36;TEAD1;TEAD2;TEAD3;ABCA1;TEAD4;MED1;WWTR1;CPT1A;CREBBP;ACSL1;NCOA3;CYP4A11;G0S2;GRHL1;MED26;MED13L;MED23;NCOR2;SP1;CYP1A1;TRIB3;PPARG;PLIN2;ANGPTL4"
"191","Nuclear Pore Complex (NPC) Disassembly Homo sapiens R-HSA-3301854","16/34",0.0139555682224238,0.106749454398423,0,0,2.28598688133572,9.76545408260092,"NUP214;NEK9;NUP205;NUP107;NUP188;NUP155;NUP153;NUP160;CCNB2;NUP85;TPR;CDK1;NUP43;NUP54;NUP98;NUP37"
"192","EPHA-mediated growth cone collapse Homo sapiens R-HSA-3928663","16/34",0.0139555682224238,0.106749454398423,0,0,2.28598688133572,9.76545408260092,"LYN;YES1;ROCK1;EFNA4;RHOA;MYL12B;VEGFA;EFNA1;MYL6;KDR;MYH9;MYH11;EPHA1;MYL9;EPHA3;EPHA2"
"193","TP53 Regulates Transcription of Cell Cycle Genes Homo sapiens R-HSA-6791312","21/48",0.0140976134467624,0.106749454398423,0,0,2.00077588779469,8.52680614965657,"PLK3;BTG2;CDKN1A;NPM1;CNOT6L;GADD45A;ARID3A;CCNA2;RBL2;RBL1;CNOT1;PLAGL1;CNOT2;CNOT3;CDK2;CDK1;EP300;TNKS1BP1;E2F4;CNOT8;TP53"
"194","G beta:gamma signalling through PI3Kgamma Homo sapiens R-HSA-392451","21/48",0.0140976134467624,0.106749454398423,0,0,2.00077588779469,8.52680614965657,"SHC1;IL5RA;PIK3CD;PIK3R3;CSF2RB;IL2RG;GNG12;GNG11;PIK3CG;RHOA;PIK3R5;GNG2;PIK3CA;AKT2;IL2RA;IL3RA;IL2RB;GNB4;JAK2;JAK3;JAK1"
"195","G-protein beta:gamma signalling Homo sapiens R-HSA-397795","22/51",0.0146452193124713,0.110327318820617,0,0,1.95157346112044,8.24274631636889,"SHC1;IL5RA;PIK3CD;PIK3R3;CSF2RB;IL2RG;GNG12;GNG11;PIK3CG;RHOA;PIK3R5;PLCB3;GNG2;PIK3CA;AKT2;IL2RA;IL3RA;IL2RB;GNB4;JAK2;JAK3;JAK1"
"196","Signaling by Rho GTPases Homo sapiens R-HSA-194315","122/367",0.015492999628103,0.116118451294302,0,0,1.28476011848941,5.35406691296455,"CYFIP1;ERCC6L;TRIO;NUP107;NCF1;WIPF1;ZWILCH;NCF2;NCF4;FAM13A;ACTB;MYLK;ACTG1;SYDE2;SYDE1;PPP2R1B;ARHGDIB;KNTC1;STARD8;CYBB;CYBA;AR;MYL6;DAAM1;ZW10;BTK;NUP98;PFN1;MYL9;ARHGAP18;ARHGAP17;IQGAP1;IQGAP2;ARHGAP15;IQGAP3;NUP160;RHOBTB1;MYL12B;INPP5B;DSN1;NUP85;ABL1;DVL2;DVL3;NCKAP1L;MYH11;A2M;STARD13;ARHGAP29;ARHGAP28;ARPC5;ARHGAP25;ARHGAP24;NDC80;DIAPH1;ARHGAP31;KIF18A;DIAPH2;ARHGAP30;ARHGAP9;ITGB1;AHCTF1;ARHGAP8;ARPC1B;ARHGAP1;ARHGAP6;ARHGAP4;AKAP13;TAGAP;RAC2;NCK1;PPP1R12A;PLEKHG2;PLEKHG5;ARHGEF16;RHOH;ARAP3;PPP2R5A;ARAP1;GMIP;RHOC;RHOD;RHOA;VAV2;ARHGAP10;CTTN;INCENP;RHOJ;ARHGEF3;MYH9;TAX1BP3;KIF2C;PPP1R12B;SOS1;ARHGEF6;ROCK1;PKN3;WAS;CENPA;AURKB;CENPC;FGD2;FGD3;CDC42;FGD4;CTNNA1;FLNA;NUP43;PAK2;WASF2;CENPT;CENPU;MYO9B;FMNL3;CENPF;CENPH;CENPI;PRC1;DLC1;TRIP10;PKN2;NUP37"
"197","HS-GAG degradation Homo sapiens R-HSA-2024096","11/21",0.0157956075661094,0.116601746304596,0,0,2.82795352993744,11.73041735901,"NAGLU;IDUA;GLB1;SDC2;GPC3;HPSE;GPC4;GUSB;HSPG2;GPC6;SGSH"
"198","TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain Homo sapiens R-HSA-6804115","11/21",0.0157956075661094,0.116601746304596,0,0,2.82795352993744,11.73041735901,"PLK3;NPM1;BTG2;CNOT6L;CNOT1;CNOT2;PLAGL1;CNOT3;TNKS1BP1;CNOT8;TP53"
"199","Synthesis of Leukotrienes (LT) and Eoxins (EX) Homo sapiens R-HSA-2142691","11/21",0.0157956075661094,0.116601746304596,0,0,2.82795352993744,11.73041735901,"GGT5;ABCC1;ALOX5;CYP4A22;CYP4A11;ALOX5AP;MAPKAPK2;DPEP2;CYP4B1;CYP4F22;PTGR1"
"200","YAP1- and WWTR1 (TAZ)-stimulated gene expression Homo sapiens R-HSA-2032785","14/29",0.0161837892058014,0.118869931716612,0,0,2.39992846924177,9.89669351510634,"YAP1;TEAD4;WWTR1;MED1;CREBBP;CHD9;TBX5;RUNX2;HELZ2;RXRA;TGS1;TEAD1;TEAD2;TEAD3"
"201","Cytosolic sensors of pathogen-associated DNA Homo sapiens R-HSA-1834949","27/66",0.0163199320485639,0.118920143633795,0,0,1.78133660567789,7.33085583015938,"AGER;RELA;IKBKB;IFI16;EP300;STAT6;RIPK1;LRRFIP1;IKBKG;TRIM21;POLR2L;ZBP1;CREBBP;RIPK3;TREX1;TICAM1;NFKB1;NFKB2;NFKBIA;IRF3;POLR3C;IRF7;SAA1;TRIM32;TLR3;MYD88;TRIM56"
"202","Metabolism of Angiotensinogen to Angiotensins Homo sapiens R-HSA-2022377","9/16",0.0163525316637349,0.118920143633795,0,0,3.30490824166007,13.5943188474852,"CPA3;ACE2;ENPEP;ACE;CMA1;ANPEP;CTSZ;CTSG;GZMH"
"203","Nuclear import of Rev protein Homo sapiens R-HSA-180746","15/32",0.017771473746783,0.128602438098641,0,0,2.26893010826223,9.14415296632996,"NUP214;NUP205;NPM1;NUP107;NUP188;NUP155;NUP153;NUP160;NUP85;TPR;RCC1;NUP43;NUP54;NUP98;NUP37"
"204","MAPK1 (ERK2) activation Homo sapiens R-HSA-112411","6/9",0.0179568626489453,0.128676249908783,0,0,5.13964285714286,20.6602485557919,"IL6;TYK2;IL6ST;JAK2;IL6R;JAK1"
"205","Pentose phosphate pathway (hexose monophosphate shunt) Homo sapiens R-HSA-71336","6/9",0.0179568626489453,0.128676249908783,0,0,5.13964285714286,20.6602485557919,"RPIA;G6PD;PGM2;PGLS;PGD;DERA"
"206","FCGR activation Homo sapiens R-HSA-2029481","21/49",0.018283840421885,0.130199127465548,0,0,1.92918531781558,7.72009351298626,"LYN;YES1;SYK;IGHV3-23;IGKV1-5;CD3G;IGHG3;FGR;IGLV2-11;HCK;IGLV3-25;IGHG1;IGHG2;IGLV1-40;FCGR2A;IGKC;IGLV2-23;IGLC3;IGKV4-1;IGLC1;IGLC2"
"207","IKK complex recruitment mediated by RIP1 Homo sapiens R-HSA-937041","12/24",0.0184352746853873,0.130199127465548,0,0,2.57096889524491,10.2671368951332,"IKBKB;TICAM2;RIPK3;TRAF6;LY96;RIPK1;CD14;IKBKG;TICAM1;TLR4;TLR3;BIRC3"
"208","Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol Homo sapiens R-HSA-193368","12/24",0.0184352746853873,0.130199127465548,0,0,2.57096889524491,10.2671368951332,"HSD3B7;PTGIS;RXRA;ACOX2;AKR1C1;AKR1C3;AKR1C2;AKR1C4;CYP7B1;ABCB11;CYP7A1;CYP8B1"
"209","Signaling by the B Cell Receptor (BCR) Homo sapiens R-HSA-983705","80/233",0.0201246074339879,0.140213759564804,0,0,1.34749810166557,5.26307420459919,"KLB;IGHM;CDKN1A;SH3KBP1;IRS1;IGHV3-23;PTEN;PIK3CD;CBLB;FGF2;IKBKB;FGF7;PPP2R1B;PSMD5;AKT2;IGLC3;IGLC1;IKBKG;IGLC2;IER3;NCK1;PDGFRB;PDGFRA;SYK;PPP2R5A;EREG;BTC;CREB1;PIK3CA;LCK;BTK;IGKV4-1;PSME1;IGHD;ORAI1;PSME2;TRIB3;SOS1;HBEGF;BLK;SHC1;PDGFB;PIK3R3;DAPP1;ITPR3;BCL10;FOXO3;RELA;EGFR;FOXO1;MALT1;CD79B;CD79A;IGKC;PLCG2;PIP5K1A;RICTOR;PLCG1;LYN;KL;TRAT1;IGKV1-5;PSMB8;NFKB1;PSMB9;NFKBIA;MOV10;FGF16;NR4A1;KITLG;AGO4;PSMC1;FGF18;CD28;REL;PTPN6;PIK3AP1;TNRC6A;FGFR1;FGF10"
"210","CS/DS degradation Homo sapiens R-HSA-2024101","8/14",0.0209221373023153,0.140213759564804,0,0,3.4269381922115,13.2517900047791,"VCAN;IDUA;HYAL1;HEXB;HEXA;BGN;CSPG4;DCN"
"211","Polymerase switching on the C-strand of the telomere Homo sapiens R-HSA-174411","8/14",0.0209221373023153,0.140213759564804,0,0,3.4269381922115,13.2517900047791,"POLD3;PRIM2;POLA1;POLD4;RFC3;POLA2;PRIM1;POLD1"
"212","Polymerase switching Homo sapiens R-HSA-69091","8/14",0.0209221373023153,0.140213759564804,0,0,3.4269381922115,13.2517900047791,"POLD3;PRIM2;POLA1;POLD4;RFC3;POLA2;PRIM1;POLD1"
"213","Leading Strand Synthesis Homo sapiens R-HSA-69109","8/14",0.0209221373023153,0.140213759564804,0,0,3.4269381922115,13.2517900047791,"POLD3;PRIM2;POLA1;POLD4;RFC3;POLA2;PRIM1;POLD1"
"214","Receptor-ligand binding initiates the second proteolytic cleavage of Notch receptor Homo sapiens R-HSA-156988","8/14",0.0209221373023153,0.140213759564804,0,0,3.4269381922115,13.2517900047791,"NOTCH2;DLL4;NOTCH3;ADAM17;NOTCH1;JAG1;NOTCH4;DLL1"
"215","Defective CHST6 causes MCDC1 Homo sapiens R-HSA-3656225","5/7",0.0213804507437142,0.140213759564804,0,0,6.42385288341368,24.7015020378995,"LUM;OMD;OGN;PRELP;FMOD"
"216","Defective ST3GAL3 causes MCT12 and EIEE15 Homo sapiens R-HSA-3656243","5/7",0.0213804507437142,0.140213759564804,0,0,6.42385288341368,24.7015020378995,"LUM;OMD;OGN;PRELP;FMOD"
"217","Defective B4GALT1 causes B4GALT1-CDG (CDG-2d) Homo sapiens R-HSA-3656244","5/7",0.0213804507437142,0.140213759564804,0,0,6.42385288341368,24.7015020378995,"LUM;OMD;OGN;PRELP;FMOD"
"218","Anchoring fibril formation Homo sapiens R-HSA-2214320","5/7",0.0213804507437142,0.140213759564804,0,0,6.42385288341368,24.7015020378995,"BMP1;LAMB3;LAMA3;LAMC2;TLL1"
"219","Signaling by NOTCH1 t(7;9)(NOTCH1:M1580 K2555) Translocation Mutant Homo sapiens R-HSA-2660825","5/7",0.0213804507437142,0.140213759564804,0,0,6.42385288341368,24.7015020378995,"DLL4;ADAM17;NOTCH1;JAG1;DLL1"
"220","Constitutive Signaling by NOTCH1 t(7;9)(NOTCH1:M1580 K2555) Translocation Mutant Homo sapiens R-HSA-2660826","5/7",0.0213804507437142,0.140213759564804,0,0,6.42385288341368,24.7015020378995,"DLL4;ADAM17;NOTCH1;JAG1;DLL1"
"221","Phase 3 - rapid repolarisation Homo sapiens R-HSA-5576890","5/7",0.0213804507437142,0.140213759564804,0,0,6.42385288341368,24.7015020378995,"KCNE1;KCNE3;KCNE4;KCNQ1;AKAP9"
"222","Loss of Function of SMAD2/3 in Cancer Homo sapiens R-HSA-3304349","5/7",0.0213804507437142,0.140213759564804,0,0,6.42385288341368,24.7015020378995,"SMAD2;SMAD4;TGFB1;TGFBR1;TGFBR2"
"223","SMAD2/3 MH2 Domain Mutants in Cancer Homo sapiens R-HSA-3315487","5/7",0.0213804507437142,0.140213759564804,0,0,6.42385288341368,24.7015020378995,"SMAD2;SMAD4;TGFB1;TGFBR1;TGFBR2"
"224","Acyl chain remodeling of DAG and TAG Homo sapiens R-HSA-1482883","5/7",0.0213804507437142,0.140213759564804,0,0,6.42385288341368,24.7015020378995,"DGAT2;DGAT1;PNPLA3;MGLL;PNPLA2"
"225","Regulation of Glucokinase by Glucokinase Regulatory Protein Homo sapiens R-HSA-170822","14/30",0.0226635064159035,0.147967515222054,0,0,2.24977646638054,8.51990189214064,"NUP214;NUP205;GCKR;NUP107;NUP188;NUP155;NUP153;NUP160;NUP85;TPR;NUP43;NUP54;NUP98;NUP37"
"226","N-glycan trimming and elongation in the cis-Golgi Homo sapiens R-HSA-964739","4/5",0.0239285423065916,0.153497941695996,0,0,10.2770439128883,38.3609501234004,"MAN1C1;MAN1A1;MGAT1;MANEA"
"227","LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production Homo sapiens R-HSA-3134973","4/5",0.0239285423065916,0.153497941695996,0,0,10.2770439128883,38.3609501234004,"CREBBP;IRF3;EP300;LRRFIP1"
"228","Ficolins bind to repetitive carbohydrate structures on the target cell surface Homo sapiens R-HSA-2855086","4/5",0.0239285423065916,0.153497941695996,0,0,10.2770439128883,38.3609501234004,"FCN1;FCN2;FCN3;MASP2"
"229","NOSTRIN mediated eNOS trafficking Homo sapiens R-HSA-203641","4/5",0.0239285423065916,0.153497941695996,0,0,10.2770439128883,38.3609501234004,"NOS3;CAV1;NOSTRIN;DNM2"
"230","Transport of Mature Transcript to Cytoplasm Homo sapiens R-HSA-72202","29/74",0.024680339788585,0.157632257171441,0,0,1.65808379654533,6.13780889546203,"NUP205;NXT1;NUP107;NUP188;U2AF1;NUP160;NXF1;NUP85;TPR;DHX38;NUP43;SRSF11;NUP214;NUP155;NUP153;THOC2;THOC5;SRRM1;DDX39A;DDX39B;ZC3H11A;SRSF2;SRSF3;NUP54;SRSF4;NUP98;SRSF5;SRSF7;NUP37"
"231","Hyaluronan metabolism Homo sapiens R-HSA-2142845","9/17",0.0262315597468651,0.166095522707521,0,0,2.89159371091656,10.5276913154124,"HYAL1;HEXB;HYAL2;HEXA;STAB2;HAS2;GUSB;LYVE1;CD44"
"232","TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway Homo sapiens R-HSA-5676594","9/17",0.0262315597468651,0.166095522707521,0,0,2.89159371091656,10.5276913154124,"CD40;CD40LG;TNFRSF12A;TNFSF14;TNFSF12;TNFRSF11A;LTBR;TNFSF13B;BIRC3"
"233","TP53 Regulates Transcription of Caspase Activators and Caspases Homo sapiens R-HSA-6803207","7/12",0.026797740748098,0.168952279652172,0,0,3.59789248080014,13.0223476692306,"PIDD1;CASP6;CASP10;CASP1;CASP2;TP53;TP63"
"234","BMAL1:CLOCK,NPAS2 activates circadian gene expression Homo sapiens R-HSA-1368108","18/42",0.0277318906368821,0.174094646775982,0,0,1.92868647100931,6.91467319838235,"MED1;CREBBP;CHD9;SERPINE1;RORA;NR3C1;HIF1A;HELZ2;PER2;PER1;RXRA;CREB1;TGS1;NAMPT;NRIP1;BHLHE40;EP300;SIK1"
"235","MAP kinase activation in TLR cascade Homo sapiens R-HSA-450294","24/60",0.0301384595299852,0.188397434253397,0,0,1.71479756359728,6.00514081103308,"ATF1;DUSP4;MEF2A;MAP2K3;MEF2C;JUN;RIPK2;NOD1;FOS;NOD2;MAPK14;NFKB1;IKBKB;RPS6KA3;CREB1;MAPK7;PPP2R1B;IRAK1;IRAK2;TNIP2;TRAF6;MAPKAPK2;MAP3K8;IKBKG"
"236","Synthesis of PIPs at the plasma membrane Homo sapiens R-HSA-1660499","15/34",0.0324771436556047,0.20215645775459,0,0,2.02981295126566,6.95661292274103,"PI4K2B;MTMR14;PTEN;INPPL1;PIK3CD;PIK3R3;PIK3C2G;PIK3CG;PIK3R5;PIK3C2B;INPP4B;PIK3CA;INPP5D;PIP5K1A;INPP5K"
"237","Deadenylation of mRNA Homo sapiens R-HSA-429947","11/23",0.0341823757781766,0.209305658507444,0,0,2.35630026809651,7.95497596449083,"PAN2;EIF4A1;CNOT6L;PAN3;CNOT1;CNOT2;CNOT3;TNKS1BP1;PABPC1;CNOT8;EIF4B"
"238","PPARA activates gene expression Homo sapiens R-HSA-1989781","41/113",0.0341857877662103,0.209305658507444,0,0,1.46551362683438,4.94749381667307,"YAP1;CHD9;ABCB4;FHL2;RORA;MED16;MED15;CYP7A1;HELZ2;MED12;GLIPR1;MED14;MED13;RXRA;MED30;TGS1;EP300;CD36;TEAD1;TEAD2;TEAD3;ABCA1;TEAD4;MED1;WWTR1;CPT1A;CREBBP;ACSL1;NCOA3;CYP4A11;G0S2;GRHL1;MED26;MED13L;MED23;SP1;CYP1A1;TRIB3;PPARG;PLIN2;ANGPTL4"
"239","POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation Homo sapiens R-HSA-2892245","6/10",0.0343380964603771,0.209305658507444,0,0,3.85446428571429,12.9953257888194,"EOMES;HHEX;GSC;GATA6;DKK1;POU5F1"
"240","Regulated proteolysis of p75NTR Homo sapiens R-HSA-193692","6/10",0.0343380964603771,0.209305658507444,0,0,3.85446428571429,12.9953257888194,"NGFR;ADAM17;NCSTN;TRAF6;RELA;NFKB1"
"241","Dectin-2 family Homo sapiens R-HSA-5621480","6/10",0.0343380964603771,0.209305658507444,0,0,3.85446428571429,12.9953257888194,"LYN;CLEC4A;FCER1G;SYK;PLCG2;CLEC4E"
"242","Signaling by PTK6 Homo sapiens R-HSA-8848021","26/67",0.0364606498457112,0.220414381166048,0,0,1.63116531165312,5.40163930358683,"EPAS1;PXN;RASAL2;NR3C1;RASAL3;HIF1A;EGFR;SPRED2;SOCS3;CCND1;GPNMB;PTPN1;STAT3;ARAP1;RHOA;EREG;BTC;DOK1;SFPQ;RASA3;RASA4;CDK4;RASA1;RASA2;CDK2;HBEGF"
"243","Semaphorin interactions Homo sapiens R-HSA-373755","26/67",0.0364606498457112,0.220414381166048,0,0,1.63116531165312,5.40163930358683,"ITGB1;NRP1;PLXND1;ROCK1;SEMA3E;MYL12B;CDC42;RRAS;DPYSL3;RAC2;PLXNA1;MYH11;PAK2;PLXNA3;CD72;ITGA1;RHOC;RHOA;MYL6;TYROBP;PTPRC;FES;MYH9;TLN1;MYL9;MET"
"244","Fcgamma receptor (FCGR) dependent phagocytosis Homo sapiens R-HSA-2029480","43/120",0.0376546158464572,0.226699306059203,0,0,1.43721153913496,4.71304741713528,"CYFIP1;WIPF1;ARPC1B;IGHV3-23;WAS;ITPR3;CD3G;ACTB;ACTG1;PLD2;IGHG3;IGLV2-11;CDC42;IGLV3-25;IGHG1;IGHG2;IGLV1-40;IGKC;ABL1;PLCG2;IGLC3;NCKAP1L;IGLC1;PLCG1;IGLC2;WASF2;NCK1;LYN;YES1;SYK;IGKV1-5;MYO9B;ARPC5;VAV2;FGR;HCK;FCGR2A;MYO1C;PIK3CA;IGLV2-23;BTK;IGKV4-1;MYH9"
"245","Fc epsilon receptor (FCERI) signaling Homo sapiens R-HSA-2454202","127/395",0.0383870132300906,0.23016539769389,0,0,1.22176260511641,3.98299016620537,"KLB;IRS1;IGHV3-23;ARAF;IL5RA;FGF2;FGF7;PPP2R1B;PSMD5;AKT2;GRAP2;IER3;PDGFRB;PDGFRA;EREG;BTC;AKAP9;PSME1;BTK;IGKV4-1;PSME2;TRIB3;TLN1;VCL;SPTBN5;SHC1;TXK;PDGFB;PIK3R3;ITPR3;CSF2RB;BCL10;IQGAP1;RASAL2;RASAL3;FOXO3;FOXO1;RASGRP4;IGLV2-11;RAP1B;SPTA1;IGLV1-40;PLCG2;PIP5K1A;PLCG1;LYN;KL;JUN;NFATC3;FN1;NFATC2;NFATC1;NFKB1;NFKBIA;MOV10;FGF16;NR4A1;AGO4;IGLV2-23;FGF18;CD28;MAP3K11;LAT;FGFR1;FGF10;ITK;CDKN1A;ITGB3;PTEN;PIK3CD;IKBKB;SPRED2;IGLC3;FCER1A;IGLC1;IKBKG;IGLC2;JAK2;JAK3;JAK1;DUSP4;DUSP5;FCER1G;VWF;SYK;DUSP1;PPP2R5A;FOS;GFRA3;GFRA2;VAV2;APBB1IP;CREB1;PIK3CA;RASA3;LCK;RASA4;TRAF6;RASA1;IL3RA;RASA2;LCP2;SOS1;MS4A2;HBEGF;CAMK2D;IL2RG;EGFR;MALT1;RELA;IGLV3-25;IGKC;RICTOR;PAK2;MAP3K1;ANGPT1;TRAT1;IGKV1-5;PSMB8;PSMB9;KITLG;TEC;PSMC1;IL2RA;IL2RB;TEK;TNRC6A"
"246","TRAF6 mediated IRF7 activation Homo sapiens R-HSA-933541","14/32",0.0411045745542946,0.245457804960402,0,0,1.99952312827849,6.38174972041165,"CREBBP;DDX58;IFIH1;RNF135;MAVS;SIKE1;IRF3;IRF1;TRAF6;IRF2;IRF7;EP300;TRIM25;MYD88"
