"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"51","Fructose and mannose metabolism","18/33",0.00253006993665084,0.0152796380487933,0,0,2.83781597573306,16.9687442763454,"PFKFB1;TPI1;PMM1;MPI;SORD;KHK;GMPPB;PFKL;TKFC;AKR1B10;GMDS;ENOSF1;HKDC1;GMPPA;ALDOC;ALDOB;FBP1;FBP2"
"52","Selenocompound metabolism","11/17",0.00300322551242304,0.0177883357274288,0,0,4.33322111877911,25.1676446375775,"SEPSECS;TXNRD3;TXNRD2;MARS2;CTH;KYAT1;SCLY;SEPHS1;SEPHS2;PAPSS2;PSTK"
"53","Fatty acid biosynthesis","9/13",0.00378298786860193,0.021984155915649,0,0,5.31701161029783,29.6542558956394,"ACSL1;OXSM;FASN;ACSL6;ACSL5;ACSBG1;ACSL3;MCAT;ACACA"
"54","Glycolysis / Gluconeogenesis","31/68",0.00412168744089686,0.0235088839221525,0,0,1.98259516060563,10.8874067056807,"GPI;ACSS2;ADH1C;ADH1B;ADH1A;ENO3;ADH6;LDHC;ADH4;ALDH2;ALDH1B1;PCK1;PGM1;PCK2;G6PC;TPI1;PKLR;AKR1A1;GCK;ALDH3A2;MINPP1;PFKL;HKDC1;ALDOC;GALM;ALDOB;FBP1;ALDH7A1;DLD;FBP2;ALDH9A1"
"55","Fatty acid elongation","15/27",0.00453604980954817,0.0254018789334697,0,0,2.9551962270507,15.9453485341512,"ECHS1;ACAA2;ACOT7;ELOVL2;TECR;ELOVL6;HACD3;HACD2;HADHB;THEM5;ACOT2;THEM4;ACOT1;HADH;ACOT4"
"56","Citrate cycle (TCA cycle)","16/30",0.00581250636423333,0.0319687850032833,0,0,2.70196380438968,13.9090163766097,"FH;MDH2;IDH1;IDH2;OGDHL;SDHC;SDHD;SDHA;SDHB;PC;SUCLG2;SUCLG1;ACO1;PCK1;DLD;PCK2"
"57","Maturity onset diabetes of the young","14/26",0.00870374905596071,0.0470307843725596,0,0,2.75771864825418,13.08262118375,"PKLR;ONECUT1;HNF4G;SLC2A2;HNF1B;BHLHA15;HNF1A;GCK;HHEX;NR5A2;HNF4A;IAPP;FOXA3;FOXA2"
"58","Synthesis and degradation of ketone bodies","7/10",0.0100804908680905,0.0535308825408943,0,0,5.51247546958228,25.341694908026,"HMGCL;BDH2;BDH1;HMGCS1;HMGCS2;ACAT2;ACAT1"
"59","Vitamin digestion and absorption","13/24",0.0106659089042801,0.0556796600426824,0,0,2.7932617979764,12.6833714091008,"SCARB1;SLC46A1;SLC23A1;APOA1;APOA4;SLC5A6;BTD;FOLH1;LRAT;APOB;MMACHC;SLC19A1;SLC19A2"
"60","Phenylalanine metabolism","10/17",0.0119221111725505,0.0612001706857592,0,0,3.37572726835601,14.9523130929167,"DDC;AOC2;MAOB;GOT1;TAT;PAH;GOT2;MIF;GLYAT;HPD"
"61","ABC transporters","21/45",0.012216089068522,0.0616812366082749,0,0,2.06895970325409,9.11377043066602,"ABCA1;ABCC3;ABCA2;ABCG8;ABCG5;ABCD3;ABCB1;ABCC2;ABCB6;ABCA5;ABCA6;ABCB4;ABCC6;ABCB8;DEFB1;ABCB11;ABCA13;ABCC11;ABCB10;CFTR;ABCG2"
"62","Terpenoid backbone biosynthesis","12/22",0.0130840583330312,0.0649982252673162,0,0,2.8359595959596,12.2977437698104,"FDPS;NUS1;IDI1;MVK;HMGCS1;PMVK;PDSS2;MVD;HMGCR;HMGCS2;ACAT2;ACAT1"
"63","Pentose phosphate pathway","15/30",0.0156402440507655,0.0764634153592978,0,0,2.3636516759306,9.82784607007921,"GPI;PRPS1;H6PD;GLYCTK;DERA;PFKL;RGN;IDNK;ALDOC;PGLS;ALDOB;FBP1;PGM1;RBKS;FBP2"
"64","One carbon pool by folate","11/20",0.0160682041347627,0.0773282323985455,0,0,2.88819689913782,11.9308897074797,"DHFR;MTFMT;ALDH1L1;MTHFD1;SHMT2;SHMT1;MTHFD2L;AMT;MTHFS;TYMS;FTCD"
"65","Pyrimidine metabolism","25/57",0.0165690634157588,0.0785118697239032,0,0,1.8474776446769,7.57506104162486,"CDA;DPYS;TYMS;PNP;ENPP1;UPP2;TK1;ENPP3;RRM2;ENTPD5;ENTPD6;ENTPD8;NME3;NME4;CTPS1;UPB1;NME1;DHODH;DCTD;NT5C3B;UCK1;DPYD;NT5C1B;CMPK1;UMPS"
"66","Proximal tubule bicarbonate reclamation","12/23",0.0200575861492518,0.0936020686965086,0,0,2.57796143250689,10.0776323531947,"SLC9A3;GLUD1;GLUD2;GLS2;CA2;FXYD2;SLC25A10;ATP1B1;PCK1;SLC38A3;SLC4A4;PCK2"
"67","Ubiquinone and other terpenoid-quinone biosynthesis","7/11",0.020635553981083,0.0948619496443815,0,0,4.1340622371741,16.0432197332477,"VKORC1;COQ3;COQ2;GGCX;TAT;HPD;COQ5"
"68","Retrograde endocannabinoid signaling","56/148",0.0209848371824705,0.0950489684147195,0,0,1.44079995280514,5.56718638477143,"GABRB3;FAAH;NDUFA13;NDUFA11;NDUFA10;NDUFC2;PRKCA;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS3;NDUFS2;ND1;NDUFS1;ND3;DAGLB;ND2;ND5;ND4;ND6;NDUFB9;NDUFB8;NDUFB7;NDUFB10;NDUFB6;NDUFB11;NDUFB5;NDUFB3;NDUFB2;ITPR2;NDUFB1;CACNA1D;ABHD6;ADCY1;GNG3;GNG7;NDUFV3;SLC17A8;NDUFV2;NDUFV1;KCNJ3;NDUFA9;NDUFA7;NDUFA6;NDUFA5;GABRA5;NDUFA3;NDUFA2;NDUFA1;ND4L;MAPK13;GNAO1;NDUFAB1;NAPEPLD;GNB5"
"69","Insulin resistance","42/108",0.0261220036057216,0.116602566819743,0,0,1.50552222734964,5.48759429785744,"GSK3B;IRS1;SLC2A2;PRKAG2;IRS2;PIK3R2;PIK3R1;PYGL;TNF;PRKCZ;PTPRF;PRKAG3;GYS2;PTPA;RPS6KA6;CREB3L3;CREB3L4;AKT2;RPS6KA1;AKT1;PCK1;PPARGC1A;PCK2;SREBF1;PRKAB2;G6PC;INSR;NR1H3;CPT1B;AGT;PPP1CA;NFKBIA;MLXIPL;PPP1R3C;PPP1R3B;PPP1R3E;RPS6KB2;TRIB3;PPARA;SLC27A2;SLC27A5;SLC27A4"
"70","African trypanosomiasis","17/37",0.0271880594340948,0.119627461510017,0,0,2.0090648694187,7.24263343624645,"HBB;APOA1;FASLG;PRKCA;HBA2;HPR;HBA1;TNF;KNG1;IFNG;IL1B;NPPA;F2RL1;APOL1;IDO2;THOP1;MYD88"
"71","D-Glutamine and D-glutamate metabolism","4/5",0.0298651367692594,0.127756418401832,0,0,9.44653665097512,33.1673897837192,"GLUD1;GLUD2;GLS2;DGLUCY"
"72","Phenylalanine, tyrosine and tryptophan biosynthesis","4/5",0.0298651367692594,0.127756418401832,0,0,9.44653665097512,33.1673897837192,"GOT1;TAT;PAH;GOT2"
"73","Nitrogen metabolism","9/17",0.0382620518417813,0.161434410510529,0,0,2.65774861181222,8.67302224115114,"GLUD1;GLUD2;CA1;CPS1;CA2;CA5A;CA9;CA14;CA13"
"74","AMPK signaling pathway","45/120",0.0412727068752127,0.17178369888602,0,0,1.41929913661757,4.52409242432056,"PFKFB1;IRS1;PRKAG2;IRS2;PIK3R2;PIK3R1;HMGCR;ADIPOR2;ELAVL1;ADRA1A;ACACA;PRKAG3;GYS2;STK11;CREB3L3;PPP2R1B;CREB3L4;AKT2;HNF4A;LEPR;EIF4EBP1;AKT1;MLYCD;PCK1;PPARGC1A;RAB8A;PCK2;SREBF1;PRKAB2;G6PC;INSR;STRADB;IGF1;CPT1B;RAB11B;PFKL;RAB14;SCD;FASN;AKT1S1;RPS6KB2;ULK1;FBP1;CFTR;FBP2"
"75","Sphingolipid metabolism","20/47",0.0421841626282405,0.173236294526641,0,0,1.75083039884119,5.54262203997797,"ARSA;CERS4;GAL3ST1;ASAH2;CERK;SPHK2;SGMS2;GBA2;SGPP2;SGPP1;SMPD3;NEU3;ACER1;NEU4;SGPL1;SPTLC3;SMPD1;DEGS2;ENPP7;CERS2"
"76","Starch and sucrose metabolism","16/36",0.0437610760429926,0.177347518700549,0,0,1.89056603773585,5.91560104261484,"GPI;MGAM;G6PC;AMY2A;TREH;AGL;GAA;PYGL;GBA3;GCK;GYS2;UGP2;HKDC1;ENPP1;ENPP3;PGM1"
"77","Glycerophospholipid metabolism","37/97",0.0469052150863453,0.187620860345381,0,0,1.45831501831502,4.46189914973737,"AGPAT5;ACHE;LPGAT1;PLA2G1B;LCAT;PLD1;AGPAT2;SELENOI;AGPAT3;PTDSS1;GPAT4;GPAT3;CDIPT;LYPLA2;LYPLA1;PLA2G12A;PCYT2;PLA2G12B;CHKA;PNPLA7;PLA2G4B;MBOAT7;CRLS1;ETNPPL;PLA2G15;PHOSPHO1;PLPP5;PLPP4;GPAM;ETNK2;LPCAT3;ETNK1;PEMT;CHPT1;LPIN1;LPIN2;LPIN3"
"78","Galactose metabolism","14/31",0.0500137894293938,0.197490348003247,0,0,1.94593148812236,5.82895316938543,"MGAM;GALT;B4GALT1;G6PC;GAA;GCK;GALE;PFKL;UGP2;AKR1B10;HKDC1;GALM;PGM1;GALK1"
"79","Amino sugar and nucleotide sugar metabolism","20/48",0.0526408817658431,0.205232804859237,0,0,1.68818032944803,4.97044560038863,"GPI;GALT;CMAS;PMM1;MPI;GCK;GMPPB;NANP;UGDH;GALE;UGP2;GMDS;HKDC1;GMPPA;PGM3;GNPNAT1;NANS;PGM1;GALK1;GNE"
"80","Adipocytokine signaling pathway","27/69",0.0603169342475891,0.232220196853218,0,0,1.5196383363472,4.2673608166693,"IRS1;PRKAG2;IRS2;TNF;ADIPOR2;PRKAG3;STK11;RXRA;AKT2;LEPR;AKT1;IKBKG;PCK1;PPARGC1A;PCK2;PRKAB2;G6PC;ACSL1;ACSL6;ACSL5;TRAF2;ACSL3;CPT1B;NFKBIA;ACSBG1;PPARA;NFKBIB"
"81","Cardiac muscle contraction","30/78",0.0617419282305449,0.234771776481578,0,0,1.47754137115839,4.11464543281989,"COX7B;COX4I1;UQCR11;CACNA1D;COX7A2;UQCR10;COX6A1;COX5B;COX7C;COX6A2;COX5A;COX3;UQCRFS1;COX2;TNNI3;COX1;CYC1;CACNG4;COX8A;ATP1B1;COX6C;UQCRHL;COX6B1;CACNB2;COX7A2L;UQCRQ;TNNT2;FXYD2;UQCRC1;CYTB"
"82","Prion diseases","15/35",0.0685295996422876,0.254383311844929,0,0,1.77210712481051,4.75011456836381,"MAP2K1;MAP2K2;HSPA5;C8B;C8A;ELK1;SOD1;C5;C8G;C6;C9;CCL5;IL1B;NCAM2;HSPA1A"
"83","Vitamin B6 metabolism","4/6",0.0685513470231464,0.254383311844929,0,0,4.72293207800942,12.6582713663066,"PSAT1;PNPO;AOX1;PDXP"
"84","Lysine degradation","23/59",0.0816766747430543,0.299481140724533,0,0,1.50988549689848,3.78224326451727,"GCDH;ECHS1;PHYKPL;KMT5C;AADAT;SUV39H1;DOT1L;PIPOX;BBOX1;PLOD1;ACAT2;DHTKD1;ACAT1;ALDH3A2;ALDH2;ALDH1B1;EHHADH;HADH;ALDH7A1;DLD;AASS;ALDH9A1;EZH2"
"85","Base excision repair","14/33",0.083303223798935,0.301851681530259,0,0,1.74084841608906,4.32647491269542,"MBD4;PARP3;LIG1;OGG1;UNG;POLB;SMUG1;POLD4;NEIL2;NTHL1;POLD2;POLL;NEIL1;POLE"
"86","Amyotrophic lateral sclerosis (ALS)","20/51",0.0945799249778768,0.33872810340914,0,0,1.52448176103365,3.59520063518982,"MAP2K3;GPX1;TOMM40;BAD;SLC1A2;TNF;GRIN2B;TOMM40L;MAPK13;SOD1;CASP9;CCS;ALS2;CASP3;CAT;CYCS;NOS1;BID;MAP2K6;BCL2L1"
"87","Sulfur metabolism","5/9",0.09584582352945,0.339316248816903,0,0,2.95190852530688,6.92226795039704,"MPST;TST;ETHE1;SUOX;PAPSS2"
"88","Insulin signaling pathway","48/137",0.104684142400449,0.366394498401572,0,0,1.27514387503426,2.8777544266141,"GSK3B;SHC2;CALML6;IRS1;ARAF;PRKAG2;CALML3;IRS2;PIK3R2;CALML4;PIK3R1;PYGL;ELK1;PRKCZ;ACACA;PTPRF;PRKAG3;CRKL;GYS2;AKT2;PHKG2;EIF4EBP1;AKT1;PCK1;PPARGC1A;PCK2;SREBF1;PRKAB2;MAP2K1;G6PC;MAP2K2;PKLR;BAD;INSR;PHKA2;GCK;PPP1CA;PPP1R3C;PRKAR1B;PPP1R3B;PPP1R3E;FASN;HKDC1;RPS6KB2;RAF1;EIF4E2;FBP1;FBP2"
"89","mTOR signaling pathway","52/152",0.132803473100469,0.459589547358928,0,0,1.22931525423729,2.48184599110924,"PRR5;GSK3B;IRS1;TNF;STK11;RPS6KA6;AKT2;SESN2;RPS6KA1;GRB10;MLST8;AKT1;SKP2;RNF152;MAP2K1;MAP2K2;WNT5B;STRADB;WNT5A;PRKCA;TTI1;SLC7A5;AKT1S1;ULK1;RAF1;EIF4E2;DEPDC5;TELO2;ATP6V1A;SEH1L;NPRL2;NPRL3;LRP5;WNT8B;PIK3R2;PIK3R1;WDR24;LRP6;DVL1;EIF4EBP1;SLC38A9;FNIP2;ATP6V1C2;WNT10A;WDR59;FZD5;INSR;WNT7B;IGF1;RPS6KB2;LAMTOR2;LPIN1"
"90","Legionellosis","20/55",0.176675002924123,0.604621121118111,0,0,1.34986995472498,2.33992313128284,"HSPA8;CXCL8;SAR1B;BNIP3;HSPA6;CXCL1;NLRC4;CXCL2;TNF;HSPD1;CASP9;C3;NFKBIA;CASP3;IL1B;CYCS;CD14;HSPA1B;MYD88;HSPA1A"
"91","Other types of O-glycan biosynthesis","9/22",0.179571058837314,0.607674260667531,0,0,1.63495515085621,2.80751928098855,"B4GALT3;ST6GAL1;POFUT2;B4GALT1;ST6GAL2;POFUT1;GXYLT1;RFNG;ST3GAL3"
"92","Apoptosis","48/143",0.181513090848743,0.607674260667531,0,0,1.19409499358151,2.03763653703581,"BCL2A1;CTSZ;PRF1;ITPR2;PIK3R2;FASLG;CTSW;PIK3R1;TNF;LMNB1;TP53AIP1;CASP9;TUBA3D;BCL2L11;AIFM1;CASP6;AKT2;CASP3;AKT1;CTSH;CTSF;IKBKG;BID;CTSD;CTSB;BOK;DFFB;MAP2K1;PARP3;ENDOG;MAP2K2;GADD45B;GADD45A;BAD;TNFRSF10B;GZMB;TRAF2;TUBA4A;GADD45G;ERN1;NFKBIA;DDIT3;CYCS;BIRC5;RAF1;BIRC2;TUBA8;BCL2L1"
"93","RNA polymerase","12/31",0.184127466863502,0.609798492408156,0,0,1.4916533758639,2.52406696167197,"POLR2J2;POLR3B;POLR1B;POLR2D;POLR1C;POLR2E;POLR3G;POLR3H;POLR2H;POLR2I;POLR2J;POLR3K"
"94","Glycosaminoglycan biosynthesis","19/53",0.204128913986038,0.662702975498284,0,0,1.31996510048483,2.09742923505856,"HS3ST3B1;B4GALT3;B4GALT1;HS3ST3A1;CHPF;B3GAT3;GLCE;B3GALT6;HS6ST1;HS2ST1;NDST1;EXTL2;NDST3;CHST13;CHST4;B4GALT7;ST3GAL1;B4GALT4;ST3GAL3"
"95","Taurine and hypotaurine metabolism","5/11",0.204995378419435,0.662702975498284,0,0,1.96765876352222,3.11828233716869,"GGT6;GGT1;CSAD;CDO1;BAAT"
"96","N-Glycan biosynthesis","18/50",0.206556771583881,0.662702975498284,0,0,1.32861476238625,2.09546460628267,"DPAGT1;B4GALT3;ALG8;ST6GAL1;B4GALT1;ST6GAL2;ALG14;ALG2;ALG3;MOGS;ALG12;DPM2;DPM3;GANAB;DOLPP1;MGAT4B;MAN1A1;MGAT2"
"97","Linoleic acid metabolism","11/29",0.220331052869668,0.69960787921503,0,0,1.44317267949653,2.18297774359432,"CYP2J2;CYP2C9;PLA2G12A;CYP2C8;PLA2G12B;PLA2G1B;PLA2G4B;CYP1A2;CYP2E1;CYP3A4;CYP2C19"
"98","Pertussis","26/76",0.231986127116282,0.729099256651171,0,0,1.22830914613567,1.79465510951476,"CXCL6;CXCL8;C1S;CALML6;C1R;CALML3;C4BPA;CALML4;C4BPB;TNF;CXCL5;C2;C4B;C3;C5;CASP3;CD14;TICAM1;TIRAP;MAPK13;IRF3;IL23A;IL1B;IRF8;SERPING1;MYD88"
"99","Phosphonate and phosphinate metabolism","3/6",0.251233346987548,0.779741339580425,0,0,2.36090099176332,3.26128512757431,"PCYT2;CHPT1;SELENOI"
"100","Tight junction","55/170",0.253162772591047,0.779741339580425,0,0,1.12999977881163,1.55230626488818,"PATJ;PRKAG2;CLDN2;F11R;CLDN1;PRKAG3;EPB41L4B;STK11;PPP2R1B;CLDN23;CGNL1;RAB8A;PRKAB2;SCRIB;TUBA4A;RAP2C;TIAM1;CLDN10;CLDN3;MYH3;CLDN15;CLDN9;CLDN14;CLDN7;CLDN16;CFTR;LLGL2;NEDD4L;CACNA1D;GATA4;CD1D;PRKCZ;ACTR3B;SLC9A3R1;ACTR3C;PARD6B;TUBA3D;PARD6A;MARVELD2;MARVELD3;ERBB2;MYH14;SYMPK;MAP2K7;MPDZ;MYH7B;CGN;MPP5;AFDN;OCLN;DLG2;TJP3;TUBA8;TJP2;CRB3"
"101","Non-small cell lung cancer","22/66",0.30352185926903,0.925591412424369,0,0,1.18077571669477,1.40784083190098,"MAP2K1;MAP2K2;GADD45B;BAD;GADD45A;ARAF;TGFA;PRKCA;PIK3R2;PIK3R1;FHIT;GADD45G;CASP9;EML4;RXRA;AKT2;RASSF5;ERBB2;PLCG2;AKT1;RARB;RAF1"
"102","Arachidonic acid metabolism","21/63",0.309559908800161,0.934749528533819,0,0,1.18074523689091,1.38454616173585,"CYP2J2;CBR1;GPX2;PLA2G12A;GPX1;PLA2G12B;PLA2G1B;PTGES2;PLA2G4B;CYP4F2;EPHX2;CYP4A22;CYP4A11;CYP4F3;AKR1C3;CYP2C19;CYP2C9;CYP2C8;CYP2B6;CYP2E1;GGT1"
"103","Carbohydrate digestion and absorption","15/44",0.315317841669309,0.938104082960021,0,0,1.22135874962973,1.40966066946728,"MGAM;G6PC;AMY2A;SLC2A2;PIK3R2;CACNA1D;PIK3R1;SLC5A1;ATP1B1;AKT2;FXYD2;HKDC1;AKT1;SLC37A4;TAS1R3"
"104","Longevity regulating pathway","33/102",0.316762417622864,0.938104082960021,0,0,1.12951658990576,1.29849595095271,"CLPB;IRS1;PRKAG2;IRS2;PIK3R2;PIK3R1;ADCY1;ADIPOR2;PRKAG3;STK11;CREB3L3;CREB3L4;AKT2;SESN2;EIF4EBP1;AKT1;PPARGC1A;HSPA8;PRKAB2;INSR;HSPA6;IGF1;SOD2;SOD1;CAMK4;AKT1S1;CAT;RPS6KB2;ULK1;EIF4E2;HSPA1B;HSPA1A;FOXA2"
"105","Endometrial cancer","19/58",0.354617475159119,0.999994928376033,0,0,1.15032823797361,1.19256323544135,"GSK3B;MAP2K1;MAP2K2;GADD45B;BAD;GADD45A;TCF7;ARAF;PIK3R2;PIK3R1;ELK1;GADD45G;CASP9;CDH1;AKT2;ERBB2;AKT1;CTNNA3;RAF1"
"106","Renin-angiotensin system","8/23",0.372073390153307,0.999994928376033,0,0,1.25912965455361,1.24485636075051,"NLN;ENPEP;MME;ANPEP;REN;KLK2;THOP1;AGT"
"107","Ovarian steroidogenesis","16/49",0.379800168679807,0.999994928376033,0,0,1.14473576737728,1.10823018551108,"CYP2J2;SCARB1;HSD3B2;PLA2G4B;INSR;AKR1C3;ADCY1;IGF1;HSD17B7;CYP17A1;STAR;CYP11A1;HSD17B2;ACOT2;CYP1A1;LDLR"
"108","p53 signaling pathway","23/72",0.384851183007953,0.999994928376033,0,0,1.10827444487662,1.05828966824022,"STEAP3;RRM2;CD82;GADD45B;SIVA1;GADD45A;IGFBP3;EI24;SHISA5;TNFRSF10B;IGF1;GADD45G;CASP9;TP53AIP1;CASP3;PERP;SESN2;CCNG1;MDM2;CYCS;BID;TP73;BCL2L1"
"109","Aldosterone-regulated sodium reabsorption","12/37",0.421046243558228,0.999994928376033,0,0,1.13317171717172,0.980207823686715,"SLC9A3R2;HSD11B2;IRS1;INSR;FXYD2;SCNN1A;NEDD4L;PIK3R2;PRKCA;PIK3R1;IGF1;ATP1B1"
"110","Glucagon signaling pathway","32/103",0.421953153825727,0.999994928376033,0,0,1.06410354015988,0.918173424547736,"CAMK2B;PFKFB1;CALML6;ITPR2;SLC2A2;PRKAG2;CALML3;CALML4;PYGL;ACACA;PRKAG3;LDHC;GYS2;PPP4C;CREB3L3;CREB3L4;AKT2;PHKG2;AKT1;PCK1;PPARGC1A;PCK2;PRKAB2;G6PC;GCGR;PPP4R3A;PHKA2;CPT1B;GCK;PFKL;PPARA;FBP1"
"111","Influenza A","52/171",0.454802474535398,0.999994928376033,0,0,1.03163082182025,0.812813750065146,"GSK3B;PRSS1;CXCL8;FASLG;TNF;PABPN1L;CASP9;AKT2;AKT1;TRIM25;PRSS3;MAP2K3;MAP2K1;MAP2K2;PRKCA;TYK2;TICAM1;DNAJC3;OAS1;IRF3;IFNG;IL1B;IRF7;VDAC1;RAF1;IFNAR1;TMPRSS2;PIK3R2;FURIN;PLG;PIK3R1;NXF1;DNAJB1;NXF3;PABPN1;CCL5;MAP2K7;NXF5;MAP2K6;FDPS;HSPA8;EIF2AK1;STAT2;HSPA6;TNFRSF10B;MAPK13;NFKBIA;CYCS;MYD88;HSPA1B;NFKBIB;HSPA1A"
"112","Other glycan degradation","6/18",0.45662866141585,0.999994928376033,0,0,1.18028927009754,0.925210789478042,"NEU3;NEU4;FUCA1;HEXD;GBA2;ENGASE"
"113","Neomycin, kanamycin and gentamicin biosynthesis","2/5",0.466844379496532,0.999994928376033,0,0,1.57366946778711,1.19875737004412,"HKDC1;GCK"
"114","NF-kappa B signaling pathway","29/95",0.473564905475253,0.999994928376033,0,0,1.03724566277327,0.775306177508472,"CXCL8;BCL2A1;CXCL2;TNF;CCL4;BLNK;PLCG2;TRIM25;TNFSF11;LBP;IKBKG;CD14;PIAS4;GADD45B;TNFSF14;TRAF2;TICAM1;TIRAP;NFKBIA;ZAP70;LCK;IL1B;TAB3;LTB;LTBR;CARD11;BIRC2;MYD88;BCL2L1"
"115","ErbB signaling pathway","26/85",0.474321624603477,0.999994928376033,0,0,1.04027068305714,0.77590633492472,"CAMK2B;GSK3B;SHC2;ARAF;TGFA;PIK3R2;PIK3R1;ELK1;CRKL;ERBB3;AKT2;ERBB2;EIF4EBP1;PLCG2;AKT1;MAP2K7;PAK5;PAK4;MAP2K1;MAP2K2;BAD;NRG1;PRKCA;NRG4;RPS6KB2;RAF1"
"116","Glioma","23/75",0.47507613602976,0.999994928376033,0,0,1.04411173242342,0.777111690506347,"CAMK2B;MAP2K1;SHC2;MAP2K2;GADD45B;CALML6;GADD45A;ARAF;TGFA;CALML3;PRKCA;PIK3R2;CALML4;PIK3R1;IGF1;GADD45G;AKT2;CAMK4;PLCG2;MDM2;AKT1;RAF1;CAMK1G"
"117","Central carbon metabolism in cancer","20/65",0.475816428496724,0.999994928376033,0,0,1.04914962163782,0.779227715531942,"MAP2K1;MAP2K2;GLS2;IDH1;SLC2A2;SIRT6;PIK3R2;PIK3R1;GCK;SIRT3;SLC7A5;PFKL;AKT2;HKDC1;ERBB2;AKT1;RAF1;MET;FGFR3;FGFR2"
"118","Thiamine metabolism","5/15",0.476268035393026,0.999994928376033,0,0,1.1802589540945,0.875485976266337,"NFS1;AK2;ALPL;AK4;ACP1"
"119","Glycosphingolipid biosynthesis","14/45",0.477142020464992,0.999994928376033,0,0,1.06605895326981,0.788820829840369,"B4GALT3;B4GALT1;SLC33A1;NAGA;B3GALT5;FUT3;FUT6;B3GNT4;GCNT2;B3GNT3;ST3GAL6;ST3GAL1;B4GALT4;ST3GAL3"
"120","Proteasome","14/45",0.477142020464992,0.999994928376033,0,0,1.06605895326981,0.788820829840369,"PSMD12;ADRM1;PSMA5;SEM1;PSMB7;PSMA3;PSMC6;PSMB2;IFNG;PSMB3;PSMA2;PSMD3;PSME4;PSME2"
"121","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","8/25",0.477589788662794,0.999994928376033,0,0,1.11083841342728,0.820913028515926,"DPM2;PIGO;GPAA1;PIGQ;PIGM;PIGW;PIGV;GPLD1"
"122","alpha-Linolenic acid metabolism","8/25",0.477589788662794,0.999994928376033,0,0,1.11083841342728,0.820913028515926,"FADS2;PLA2G12A;PLA2G12B;PLA2G1B;ACOX1;PLA2G4B;ACOX3;ACAA1"
"123","VEGF signaling pathway","18/59",0.498932396188318,0.999994928376033,0,0,1.03630175836642,0.720524727111322,"MAP2K1;SHC2;MAP2K2;SPHK2;BAD;PLA2G4B;PRKCA;PIK3R2;PIK3R1;MAPK13;VEGFA;CASP9;MAPKAPK3;AKT2;PLCG2;AKT1;RAC3;RAF1"
"124","IL-17 signaling pathway","28/93",0.509925584699126,0.999994928376033,0,0,1.01678699423466,0.684796357006821,"GSK3B;CXCL6;CEBPB;CXCL8;CXCL1;CXCL2;TNF;ELAVL1;CXCL5;HSP90B1;CASP3;IKBKG;MAPK6;TRAF2;IL17RE;MUC5B;IL17RC;MAPK15;IL17RB;MAPK13;NFKBIA;IFNG;TRAF4;IL1B;LCN2;TAB3;S100A9;S100A8"
"125","Prostate cancer","29/97",0.526626825829543,0.999994928376033,0,0,1.00659443247162,0.645491857804148,"GSK3B;TCF7;ARAF;TGFA;TMPRSS2;PIK3R2;KLK3;PIK3R1;HSP90B1;CASP9;CREB3L3;CREB3L4;AKT2;ERBB2;AKT1;IKBKG;NKX3-1;MAP2K1;MAP2K2;SRD5A2;BAD;IL1R2;IGF1;NFKBIA;AR;SPINT1;MDM2;RAF1;FGFR2"
"126","Mannose type O-glycan biosynthesis","7/23",0.550097197680523,0.999994928376033,0,0,1.03263246425568,0.617163421472403,"B4GALT3;B4GALT1;FKRP;B3GAT1;POMGNT1;LARGE2;ST3GAL3"
"127","Pancreatic secretion","29/98",0.552714809050799,0.999994928376033,0,0,0.991935148414312,0.588131370120867,"PNLIPRP1;CELA3A;PRSS1;CPB2;AMY2A;PLA2G1B;ITPR2;SLC4A2;ADCY1;SLC4A4;CA2;PRSS3;CLCA4;RAB8A;CPA2;CPA1;CELA2A;PLA2G12A;PLA2G12B;CTRB1;SCTR;PRKCA;CCK;ATP2B2;CEL;ATP1B1;TPCN2;FXYD2;CFTR"
"128","Fluid shear stress and atherosclerosis","41/139",0.5592453059087,0.999994928376033,0,0,0.987349769885961,0.573815174996413,"SDC4;CALML6;SDC2;MGST1;KEAP1;MGST2;SUMO4;CALML3;PIK3R2;CALML4;PIK3R1;TXN;TNF;PRKCZ;TXN2;HSP90B1;SUMO1;AKT2;AKT1;RAC3;IKBKG;MAP2K7;GSTT2B;MAP2K6;PIAS4;GSTM4;GSTM1;GSTO2;GSTO1;IL1R2;ACVR2B;ASS1;MAPK13;VEGFA;IFNG;TRPV4;IL1B;GSTA2;GSTA1;SDC1;NOX1"
"129","Purine metabolism","38/129",0.563299570012007,0.999994928376033,0,0,0.985491681129152,0.56561673825766,"PRPS1;GDA;AK2;ADK;AK3;AK4;ADCY1;NUDT5;AK6;FHIT;PAPSS2;PDE11A;PNP;GUK1;PPAT;ENPP1;ENPP3;NUDT16;XDH;PGM1;RRM2;PKLR;ENTPD5;ENTPD6;ENTPD8;NME3;AMPD2;NME4;PAICS;NME1;APRT;NUDT9;ADCY10;NT5C3B;NT5C1B;HPRT1;ALLC;ITPA"
